time,OBS1,OBS2,OBS3,OBS5,OBS6,OBS7,OBS8,OBS9,OBS10,OBS11,OBS12,OBS13,OBS14,OBS15,OBS16,OBS17,OBS18,OBS19,OBS20,OBS4
282.0000000000,-0.1174845743,0.9261415773,-0.2978819321,3.711137766,0.9611933514,0.5571150146E-01,-0.7080676559,6.213501478,6.274109758,0.5573374654,-0.7273918958,6.453274667,4.663927495,2.423159801,-1.109129082,1.405728597,0.6761209311,0.4374042336,0.1626533460,6.164310956
283.0000000000,-0.1174845790,0.9261415589,-0.2978819344,3.711134595,0.9611932572,0.5571147867E-01,-0.7080676567,6.213500332,6.274106083,0.5573374744,-0.7273918711,6.453273493,4.663926842,2.423159822,-1.109129082,1.405728567,0.6761209462,0.4374042662,0.1609985136,6.164310258
284.0000000000,-0.1174845837,0.9261415396,-0.2978819365,3.711131431,0.9611931633,0.5571145612E-01,-0.7080676575,6.213499191,6.274102418,0.5573374836,-0.7273918466,6.453272321,4.663926191,2.423159841,-1.109129082,1.405728537,0.6761209611,0.4374042983,0.1594025634,6.164309561
285.0000000000,-0.1174845884,0.9261415194,-0.2978819387,3.711128274,0.9611930696,0.5571143379E-01,-0.7080676583,6.213498052,6.274098762,0.5573374927,-0.7273918223,6.453271153,4.663925542,2.423159860,-1.109129082,1.405728506,0.6761209758,0.4374043302,0.1610532189,6.164308865
286.0000000000,-0.1174845931,0.9261414983,-0.2978819409,3.711125126,0.9611929761,0.5571141169E-01,-0.7080676591,6.213496917,6.274095116,0.5573375020,-0.7273917982,6.453269988,4.663924895,2.423159877,-1.109129081,1.405728474,0.6761209903,0.4374043618,0.1720750250,6.164308169
287.0000000000,-0.1174845978,0.9261414764,-0.2978819430,3.711121985,0.9611928829,0.5571138984E-01,-0.7080676599,6.213495785,6.274091481,0.5573375112,-0.7273917743,6.453268826,4.663924251,2.423159894,-1.109129081,1.405728443,0.6761210046,0.4374043932,0.1819210478,6.164307474
288.0000000000,-0.1174846024,0.9261414535,-0.2978819451,3.711118851,0.9611927899,0.5571136819E-01,-0.7080676606,6.213494657,6.274087854,0.5573375205,-0.7273917506,6.453267666,4.663923609,2.423159910,-1.109129081,1.405728411,0.6761210188,0.4374044244,0.1869693041,6.164306780
289.0000000000,-0.1174846070,0.9261414298,-0.2978819472,3.711115725,0.9611926971,0.5571134676E-01,-0.7080676614,6.213493531,6.274084236,0.5573375298,-0.7273917271,6.453266510,4.663922969,2.423159924,-1.109129081,1.405728378,0.6761210328,0.4374044554,0.1882756612,6.164306086
290.0000000000,-0.1174846117,0.9261414053,-0.2978819492,3.711112606,0.9611926045,0.5571132556E-01,-0.7080676622,6.213492409,6.274080628,0.5573375392,-0.7273917037,6.453265357,4.663922331,2.423159939,-1.109129081,1.405728345,0.6761210466,0.4374044864,0.1874329553,6.164305393
291.0000000000,-0.1174846163,0.9261413800,-0.2978819512,3.711109494,0.9611925121,0.5571130456E-01,-0.7080676629,6.213491290,6.274077028,0.5573375486,-0.7273916806,6.453264206,4.663921696,2.423159952,-1.109129080,1.405728312,0.6761210602,0.4374045172,0.1855171315,6.164304701
292.0000000000,-0.1174846209,0.9261413538,-0.2978819533,3.711106390,0.9611924200,0.5571128378E-01,-0.7080676637,6.213490174,6.274073438,0.5573375580,-0.7273916576,6.453263059,4.663921062,2.423159964,-1.109129080,1.405728279,0.6761210736,0.4374045480,0.1831254975,6.164304009
293.0000000000,-0.1174846255,0.9261413269,-0.2978819553,3.711103294,0.9611923281,0.5571126321E-01,-0.7080676644,6.213489062,6.274069857,0.5573375675,-0.7273916348,6.453261914,4.663920431,2.423159976,-1.109129080,1.405728245,0.6761210869,0.4374045789,0.1805672163,6.164303318
294.0000000000,-0.1174846301,0.9261412991,-0.2978819572,3.711100204,0.9611922364,0.5571124286E-01,-0.7080676651,6.213487953,6.274066286,0.5573375769,-0.7273916122,6.453260773,4.663919802,2.423159986,-1.109129080,1.405728210,0.6761211000,0.4374046097,0.1783430108,6.164302628
295.0000000000,-0.1174846346,0.9261412706,-0.2978819592,3.711097122,0.9611921449,0.5571122271E-01,-0.7080676659,6.213486846,6.274062724,0.5573375864,-0.7273915898,6.453259634,4.663919175,2.423159996,-1.109129080,1.405728176,0.6761211129,0.4374046407,0.1776596794,6.164301939
296.0000000000,-0.1174846392,0.9261412414,-0.2978819611,3.711094048,0.9611920536,0.5571120276E-01,-0.7080676666,6.213485743,6.274059171,0.5573375959,-0.7273915677,6.453258498,4.663918551,2.423160005,-1.109129079,1.405728141,0.6761211257,0.4374046718,0.1767385773,6.164301251
297.0000000000,-0.1174846437,0.9261412114,-0.2978819630,3.711090980,0.9611919626,0.5571118302E-01,-0.7080676673,6.213484644,6.274055627,0.5573376054,-0.7273915456,6.453257366,4.663917928,2.423160014,-1.109129079,1.405728106,0.6761211383,0.4374047030,0.1759322481,6.164300563
298.0000000000,-0.1174846483,0.9261411807,-0.2978819649,3.711087920,0.9611918718,0.5571116348E-01,-0.7080676680,6.213483547,6.274052093,0.5573376149,-0.7273915238,6.453256236,4.663917307,2.423160021,-1.109129079,1.405728070,0.6761211507,0.4374047344,0.1746448064,6.164299876
299.0000000000,-0.1174846528,0.9261411492,-0.2978819668,3.711084867,0.9611917811,0.5571114413E-01,-0.7080676687,6.213482453,6.274048566,0.5573376244,-0.7273915022,6.453255109,4.663916689,2.423160028,-1.109129079,1.405728034,0.6761211630,0.4374047661,0.1729388264,6.164299190
300.0000000000,-0.1174846573,0.9261411171,-0.2978819687,3.711081821,0.9611916907,0.5571112498E-01,-0.7080676693,6.213481362,6.274045049,0.5573376339,-0.7273914808,6.453253984,4.663916073,2.423160034,-1.109129079,1.405727998,0.6761211751,0.4374047980,0.1710222538,6.164298505
301.0000000000,-0.1174846618,0.9261410843,-0.2978819705,3.711078782,0.9611916005,0.5571110602E-01,-0.7080676700,6.213480274,6.274041541,0.5573376435,-0.7273914595,6.453252863,4.663915458,2.423160040,-1.109129079,1.405727961,0.6761211870,0.4374048302,0.1690482232,6.164297821
302.0000000000,-0.1174846663,0.9261410507,-0.2978819723,3.711075751,0.9611915106,0.5571108725E-01,-0.7080676707,6.213479190,6.274038042,0.5573376530,-0.7273914385,6.453251745,4.663914846,2.423160045,-1.109129078,1.405727924,0.6761211988,0.4374048628,0.1689799409,6.164297137
303.0000000000,-0.1174846708,0.9261410165,-0.2978819741,3.711072726,0.9611914208,0.5571106868E-01,-0.7080676714,6.213478108,6.274034552,0.5573376625,-0.7273914176,6.453250629,4.663914236,2.423160049,-1.109129078,1.405727887,0.6761212104,0.4374048958,0.1686809679,6.164296455
304.0000000000,-0.1174846753,0.9261409817,-0.2978819759,3.711069709,0.9611913313,0.5571105029E-01,-0.7080676720,6.213477030,6.274031071,0.5573376720,-0.7273913969,6.453249516,4.663913628,2.423160052,-1.109129078,1.405727849,0.6761212219,0.4374049292,0.1677459238,6.164295773
305.0000000000,-0.1174846797,0.9261409462,-0.2978819777,3.711066699,0.9611912419,0.5571103208E-01,-0.7080676727,6.213475954,6.274027598,0.5573376815,-0.7273913764,6.453248406,4.663913021,2.423160055,-1.109129078,1.405727811,0.6761212332,0.4374049632,0.1663825923,6.164295092
306.0000000000,-0.1174846842,0.9261409101,-0.2978819794,3.711063695,0.9611911528,0.5571101406E-01,-0.7080676733,6.213474882,6.274024134,0.5573376909,-0.7273913560,6.453247299,4.663912417,2.423160057,-1.109129078,1.405727773,0.6761212443,0.4374049976,0.1679663549,6.164294412
307.0000000000,-0.1174846886,0.9261408733,-0.2978819812,3.711060699,0.9611910639,0.5571099622E-01,-0.7080676739,6.213473812,6.274020680,0.5573377004,-0.7273913359,6.453246195,4.663911815,2.423160059,-1.109129077,1.405727735,0.6761212554,0.4374050325,0.1689908557,6.164293732
308.0000000000,-0.1174846930,0.9261408359,-0.2978819829,3.711057710,0.9611909752,0.5571097856E-01,-0.7080676746,6.213472746,6.274017234,0.5573377098,-0.7273913159,6.453245093,4.663911215,2.423160059,-1.109129077,1.405727696,0.6761212662,0.4374050681,0.1689709030,6.164293054
309.0000000000,-0.1174846975,0.9261407980,-0.2978819846,3.711054728,0.9611908867,0.5571096108E-01,-0.7080676752,6.213471682,6.274013796,0.5573377193,-0.7273912961,6.453243995,4.663910616,2.423160060,-1.109129077,1.405727657,0.6761212769,0.4374051043,0.1681042991,6.164292377
310.0000000000,-0.1174847019,0.9261407594,-0.2978819863,3.711051752,0.9611907984,0.5571094377E-01,-0.7080676758,6.213470621,6.274010367,0.5573377287,-0.7273912764,6.453242899,4.663910020,2.423160059,-1.109129077,1.405727618,0.6761212875,0.4374051413,0.1667559187,6.164291700
311.0000000000,-0.1174847063,0.9261407202,-0.2978819879,3.711048784,0.9611907103,0.5571092664E-01,-0.7080676764,6.213469563,6.274006948,0.5573377381,-0.7273912569,6.453241806,4.663909425,2.423160058,-1.109129077,1.405727578,0.6761212979,0.4374051789,0.1657975852,6.164291024
312.0000000000,-0.1174847106,0.9261406805,-0.2978819896,3.711045822,0.9611906225,0.5571090968E-01,-0.7080676770,6.213468508,6.274003536,0.5573377474,-0.7273912376,6.453240715,4.663908833,2.423160057,-1.109129077,1.405727539,0.6761213081,0.4374052173,0.1661704638,6.164290350
313.0000000000,-0.1174847150,0.9261406402,-0.2978819912,3.711042868,0.9611905348,0.5571089289E-01,-0.7080676776,6.213467456,6.274000134,0.5573377567,-0.7273912185,6.453239627,4.663908242,2.423160055,-1.109129076,1.405727498,0.6761213183,0.4374052565,0.1660834400,6.164289676
314.0000000000,-0.1174847194,0.9261405994,-0.2978819928,3.711039920,0.9611904474,0.5571087627E-01,-0.7080676782,6.213466407,6.273996740,0.5573377660,-0.7273911995,6.453238543,4.663907654,2.423160052,-1.109129076,1.405727458,0.6761213282,0.4374052966,0.1660687670,6.164289003
315.0000000000,-0.1174847237,0.9261405580,-0.2978819944,3.711036979,0.9611903601,0.5571085981E-01,-0.7080676788,6.213465361,6.273993354,0.5573377753,-0.7273911806,6.453237460,4.663907067,2.423160049,-1.109129076,1.405727417,0.6761213381,0.4374053376,0.1654878333,6.164288331
316.0000000000,-0.1174847281,0.9261405160,-0.2978819960,3.711034045,0.9611902731,0.5571084351E-01,-0.7080676793,6.213464317,6.273989976,0.5573377846,-0.7273911619,6.453236381,4.663906482,2.423160045,-1.109129076,1.405727377,0.6761213478,0.4374053795,0.1644037265,6.164287660
317.0000000000,-0.1174847324,0.9261404736,-0.2978819976,3.711031117,0.9611901862,0.5571082738E-01,-0.7080676799,6.213463276,6.273986607,0.5573377938,-0.7273911434,6.453235304,4.663905899,2.423160041,-1.109129076,1.405727336,0.6761213574,0.4374054225,0.1630411909,6.164286990
318.0000000000,-0.1174847367,0.9261404306,-0.2978819991,3.711028197,0.9611900996,0.5571081141E-01,-0.7080676805,6.213462238,6.273983247,0.5573378030,-0.7273911249,6.453234230,4.663905317,2.423160036,-1.109129076,1.405727294,0.6761213668,0.4374054665,0.1625625132,6.164286321
319.0000000000,-0.1174847411,0.9261403871,-0.2978820006,3.711025283,0.9611900132,0.5571079560E-01,-0.7080676810,6.213461203,6.273979895,0.5573378121,-0.7273911067,6.453233159,4.663904738,2.423160031,-1.109129075,1.405727253,0.6761213761,0.4374055115,0.1629423715,6.164285652
320.0000000000,-0.1174847454,0.9261403432,-0.2978820022,3.711022375,0.9611899270,0.5571077994E-01,-0.7080676816,6.213460171,6.273976552,0.5573378212,-0.7273910885,6.453232090,4.663904160,2.423160025,-1.109129075,1.405727211,0.6761213852,0.4374055577,0.1628061458,6.164284985
321.0000000000,-0.1174847496,0.9261402987,-0.2978820037,3.711019475,0.9611898410,0.5571076444E-01,-0.7080676821,6.213459141,6.273973216,0.5573378303,-0.7273910705,6.453231024,4.663903585,2.423160018,-1.109129075,1.405727169,0.6761213942,0.4374056051,0.1620508342,6.164284319
322.0000000000,-0.1174847539,0.9261402538,-0.2978820052,3.711016581,0.9611897551,0.5571074910E-01,-0.7080676827,6.213458114,6.273969889,0.5573378394,-0.7273910526,6.453229961,4.663903010,2.423160012,-1.109129075,1.405727126,0.6761214031,0.4374056537,0.1609178432,6.164283654
323.0000000000,-0.1174847582,0.9261402083,-0.2978820066,3.711013693,0.9611896695,0.5571073390E-01,-0.7080676832,6.213457090,6.273966570,0.5573378484,-0.7273910348,6.453228901,4.663902438,2.423160004,-1.109129075,1.405727084,0.6761214119,0.4374057035,0.1596505391,6.164282989
324.0000000000,-0.1174847625,0.9261401625,-0.2978820081,3.711010812,0.9611895841,0.5571071886E-01,-0.7080676837,6.213456068,6.273963259,0.5573378574,-0.7273910172,6.453227843,4.663901868,2.423159997,-1.109129075,1.405727041,0.6761214205,0.4374057547,0.1583262666,6.164282326
325.0000000000,-0.1174847667,0.9261401161,-0.2978820096,3.711007938,0.9611894989,0.5571070396E-01,-0.7080676843,6.213455050,6.273959957,0.5573378663,-0.7273909996,6.453226787,4.663901299,2.423159989,-1.109129074,1.405726998,0.6761214290,0.4374058073,0.1569993319,6.164281664
326.0000000000,-0.1174847710,0.9261400693,-0.2978820110,3.711005071,0.9611894138,0.5571068922E-01,-0.7080676848,6.213454034,6.273956662,0.5573378752,-0.7273909822,6.453225735,4.663900732,2.423159980,-1.109129074,1.405726955,0.6761214374,0.4374058612,0.1557039961,6.164281002
327.0000000000,-0.1174847752,0.9261400221,-0.2978820124,3.711002210,0.9611893290,0.5571067462E-01,-0.7080676853,6.213453021,6.273953377,0.5573378840,-0.7273909649,6.453224685,4.663900167,2.423159971,-1.109129074,1.405726912,0.6761214457,0.4374059165,0.1548358380,6.164280342
328.0000000000,-0.1174847794,0.9261399745,-0.2978820138,3.710999355,0.9611892444,0.5571066016E-01,-0.7080676858,6.213452010,6.273950099,0.5573378928,-0.7273909476,6.453223637,4.663899604,2.423159962,-1.109129074,1.405726868,0.6761214538,0.4374059734,0.1539646868,6.164279683
329.0000000000,-0.1174847836,0.9261399264,-0.2978820152,3.710996507,0.9611891600,0.5571064585E-01,-0.7080676863,6.213451002,6.273946830,0.5573379016,-0.7273909305,6.453222593,4.663899042,2.423159952,-1.109129074,1.405726824,0.6761214618,0.4374060318,0.1530079138,6.164279024
330.0000000000,-0.1174847878,0.9261398779,-0.2978820166,3.710993666,0.9611890757,0.5571063168E-01,-0.7080676868,6.213449997,6.273943568,0.5573379103,-0.7273909134,6.453221551,4.663898482,2.423159942,-1.109129074,1.405726780,0.6761214697,0.4374060918,0.1520053924,6.164278367
331.0000000000,-0.1174847920,0.9261398290,-0.2978820179,3.710990831,0.9611889917,0.5571061764E-01,-0.7080676873,6.213448994,6.273940314,0.5573379190,-0.7273908964,6.453220511,4.663897924,2.423159931,-1.109129073,1.405726736,0.6761214774,0.4374061534,0.1510010195,6.164277711
332.0000000000,-0.1174847962,0.9261397797,-0.2978820193,3.710988002,0.9611889079,0.5571060375E-01,-0.7080676878,6.213447994,6.273937069,0.5573379277,-0.7273908795,6.453219474,4.663897367,2.423159920,-1.109129073,1.405726692,0.6761214851,0.4374062167,0.1500212970,6.164277055
333.0000000000,-0.1174848004,0.9261397300,-0.2978820206,3.710985180,0.9611888242,0.5571058999E-01,-0.7080676882,6.213446996,6.273933831,0.5573379363,-0.7273908626,6.453218440,4.663896812,2.423159909,-1.109129073,1.405726647,0.6761214926,0.4374062817,0.1520991042,6.164276401
334.0000000000,-0.1174848046,0.9261396799,-0.2978820220,3.710982364,0.9611887408,0.5571057637E-01,-0.7080676887,6.213446002,6.273930603,0.5573379449,-0.7273908459,6.453217408,4.663896259,2.423159897,-1.109129073,1.405726603,0.6761215000,0.4374063484,0.1539283551,6.164275748
335.0000000000,-0.1174848087,0.9261396294,-0.2978820233,3.710979555,0.9611886576,0.5571056289E-01,-0.7080676892,6.213445010,6.273927382,0.5573379534,-0.7273908291,6.453216379,4.663895708,2.423159885,-1.109129073,1.405726558,0.6761215073,0.4374064169,0.1547582717,6.164275096
336.0000000000,-0.1174848129,0.9261395786,-0.2978820246,3.710976752,0.9611885745,0.5571054953E-01,-0.7080676897,6.213444020,6.273924169,0.5573379619,-0.7273908124,6.453215352,4.663895158,2.423159872,-1.109129073,1.405726512,0.6761215145,0.4374064872,0.1546932571,6.164274445
337.0000000000,-0.1174848170,0.9261395274,-0.2978820259,3.710973956,0.9611884917,0.5571053631E-01,-0.7080676901,6.213443033,6.273920963,0.5573379703,-0.7273907958,6.453214328,4.663894610,2.423159859,-1.109129072,1.405726467,0.6761215215,0.4374065595,0.1540855423,6.164273795
338.0000000000,-0.1174848211,0.9261394758,-0.2978820271,3.710971165,0.9611884090,0.5571052321E-01,-0.7080676906,6.213442049,6.273917766,0.5573379787,-0.7273907792,6.453213307,4.663894063,2.423159846,-1.109129072,1.405726422,0.6761215285,0.4374066336,0.1532062662,6.164273146
339.0000000000,-0.1174848252,0.9261394239,-0.2978820284,3.710968381,0.9611883265,0.5571051025E-01,-0.7080676910,6.213441067,6.273914576,0.5573379871,-0.7273907626,6.453212288,4.663893518,2.423159833,-1.109129072,1.405726376,0.6761215353,0.4374067097,0.1522135266,6.164272498
340.0000000000,-0.1174848293,0.9261393717,-0.2978820296,3.710965603,0.9611882443,0.5571049741E-01,-0.7080676915,6.213440088,6.273911394,0.5573379954,-0.7273907461,6.453211271,4.663892975,2.423159819,-1.109129072,1.405726330,0.6761215420,0.4374067877,0.1511903810,6.164271851
341.0000000000,-0.1174848334,0.9261393191,-0.2978820309,3.710962832,0.9611881622,0.5571048469E-01,-0.7080676919,6.213439111,6.273908219,0.5573380037,-0.7273907296,6.453210257,4.663892434,2.423159805,-1.109129072,1.405726284,0.6761215487,0.4374068678,0.1501783587,6.164271205
342.0000000000,-0.1174848375,0.9261392661,-0.2978820321,3.710960067,0.9611880803,0.5571047210E-01,-0.7080676924,6.213438136,6.273905053,0.5573380119,-0.7273907130,6.453209246,4.663891893,2.423159790,-1.109129072,1.405726238,0.6761215552,0.4374069499,0.1491974246,6.164270560
343.0000000000,-0.1174848416,0.9261392129,-0.2978820333,3.710957307,0.9611879986,0.5571045963E-01,-0.7080676928,6.213437165,6.273901894,0.5573380201,-0.7273906965,6.453208237,4.663891355,2.423159775,-1.109129072,1.405726192,0.6761215616,0.4374070341,0.1482567323,6.164269916
344.0000000000,-0.1174848457,0.9261391593,-0.2978820345,3.710954555,0.9611879170,0.5571044728E-01,-0.7080676932,6.213436195,6.273898743,0.5573380283,-0.7273906800,6.453207230,4.663890818,2.423159760,-1.109129071,1.405726146,0.6761215679,0.4374071204,0.1473598757,6.164269274
345.0000000000,-0.1174848497,0.9261391054,-0.2978820357,3.710951808,0.9611878357,0.5571043506E-01,-0.7080676936,6.213435228,6.273895600,0.5573380364,-0.7273906635,6.453206226,4.663890283,2.423159745,-1.109129071,1.405726099,0.6761215741,0.4374072088,0.1465075587,6.164268632
346.0000000000,-0.1174848538,0.9261390512,-0.2978820369,3.710949067,0.9611877546,0.5571042295E-01,-0.7080676941,6.213434264,6.273892464,0.5573380445,-0.7273906469,6.453205225,4.663889749,2.423159729,-1.109129071,1.405726052,0.6761215801,0.4374072993,0.1456989720,6.164267992
347.0000000000,-0.1174848578,0.9261389966,-0.2978820381,3.710946321,0.9611876738,0.5571041105E-01,-0.7080676945,6.213433305,6.273889349,0.5573380525,-0.7273906304,6.453204220,4.663889219,2.423159713,-1.109129071,1.405726006,0.6761215861,0.4374073909,0.1449332412,6.164267351
348.0000000000,-0.1174848618,0.9261389417,-0.2978820392,3.710943594,0.9611875930,0.5571039918E-01,-0.7080676949,6.213432345,6.273886228,0.5573380605,-0.7273906138,6.453203224,4.663888689,2.423159697,-1.109129071,1.405725959,0.6761215920,0.4374074857,0.1449251597,6.164266712
349.0000000000,-0.1174848659,0.9261388866,-0.2978820403,3.710940872,0.9611875125,0.5571038743E-01,-0.7080676953,6.213431388,6.273883116,0.5573380685,-0.7273905971,6.453202230,4.663888160,2.423159681,-1.109129071,1.405725911,0.6761215978,0.4374075827,0.1448406571,6.164266075
350.0000000000,-0.1174848699,0.9261388312,-0.2978820415,3.710938157,0.9611874321,0.5571037578E-01,-0.7080676957,6.213430433,6.273880010,0.5573380764,-0.7273905805,6.453201239,4.663887632,2.423159664,-1.109129071,1.405725864,0.6761216035,0.4374076819,0.1445152987,6.164265439
351.0000000000,-0.1174848739,0.9261387756,-0.2978820426,3.710935447,0.9611873518,0.5571036425E-01,-0.7080676961,6.213429481,6.273876913,0.5573380843,-0.7273905637,6.453200250,4.663887106,2.423159647,-1.109129070,1.405725817,0.6761216091,0.4374077833,0.1440237058,6.164264803
352.0000000000,-0.1174848779,0.9261387196,-0.2978820437,3.710932744,0.9611872718,0.5571035283E-01,-0.7080676965,6.213428531,6.273873822,0.5573380922,-0.7273905469,6.453199263,4.663886582,2.423159630,-1.109129070,1.405725769,0.6761216145,0.4374078870,0.1434511424,6.164264169
353.0000000000,-0.1174848819,0.9261386634,-0.2978820448,3.710930046,0.9611871920,0.5571034151E-01,-0.7080676969,6.213427584,6.273870739,0.5573381000,-0.7273905300,6.453198279,4.663886059,2.423159612,-1.109129070,1.405725721,0.6761216199,0.4374079928,0.1428512090,6.164263537
354.0000000000,-0.1174848858,0.9261386068,-0.2978820459,3.710927344,0.9611871126,0.5571033043E-01,-0.7080676972,6.213426643,6.273867683,0.5573381078,-0.7273905132,6.453197292,4.663885540,2.423159594,-1.109129070,1.405725674,0.6761216252,0.4374080993,0.1422530315,6.164262904
355.0000000000,-0.1174848898,0.9261385500,-0.2978820470,3.710924647,0.9611870333,0.5571031943E-01,-0.7080676976,6.213425703,6.273864628,0.5573381155,-0.7273904962,6.453196307,4.663885022,2.423159576,-1.109129070,1.405725626,0.6761216304,0.4374082082,0.1416697554,6.164262272
356.0000000000,-0.1174848937,0.9261384928,-0.2978820480,3.710921955,0.9611869542,0.5571030852E-01,-0.7080676980,6.213424765,6.273861578,0.5573381232,-0.7273904791,6.453195324,4.663884506,2.423159558,-1.109129070,1.405725578,0.6761216355,0.4374083193,0.1411074579,6.164261640
357.0000000000,-0.1174848976,0.9261384355,-0.2978820491,3.710919283,0.9611868750,0.5571029764E-01,-0.7080676984,6.213423826,6.273858523,0.5573381309,-0.7273904619,6.453194350,4.663883989,2.423159540,-1.109129070,1.405725530,0.6761216405,0.4374084339,0.1430118151,6.164261011
358.0000000000,-0.1174849016,0.9261383780,-0.2978820501,3.710916617,0.9611867960,0.5571028686E-01,-0.7080676987,6.213422890,6.273855477,0.5573381386,-0.7273904446,6.453193378,4.663883474,2.423159521,-1.109129069,1.405725482,0.6761216454,0.4374085505,0.1450844005,6.164260384
359.0000000000,-0.1174849055,0.9261383202,-0.2978820512,3.710913957,0.9611867173,0.5571027618E-01,-0.7080676991,6.213421956,6.273852438,0.5573381463,-0.7273904271,6.453192409,4.663882960,2.423159503,-1.109129069,1.405725433,0.6761216503,0.4374086693,0.1461545192,6.164259757
360.0000000000,-0.1174849094,0.9261382623,-0.2978820522,3.710911302,0.9611866387,0.5571026561E-01,-0.7080676995,6.213421024,6.273849407,0.5573381540,-0.7273904096,6.453191442,4.663882447,2.423159483,-1.109129069,1.405725385,0.6761216550,0.4374087903,0.1463616958,6.164259132
361.0000000000,-0.1174849133,0.9261382041,-0.2978820532,3.710908652,0.9611865602,0.5571025513E-01,-0.7080676998,6.213420095,6.273846382,0.5573381616,-0.7273903919,6.453190478,4.663881936,2.423159464,-1.109129069,1.405725336,0.6761216596,0.4374089133,0.1460593020,6.164258508
362.0000000000,-0.1174849173,0.9261381457,-0.2978820543,3.710906009,0.9611864820,0.5571024476E-01,-0.7080677002,6.213419168,6.273843365,0.5573381693,-0.7273903740,6.453189515,4.663881426,2.423159445,-1.109129069,1.405725287,0.6761216642,0.4374090384,0.1455004204,6.164257885
363.0000000000,-0.1174849212,0.9261380871,-0.2978820553,3.710903371,0.9611864039,0.5571023448E-01,-0.7080677005,6.213418244,6.273840356,0.5573381769,-0.7273903560,6.453188555,4.663880918,2.423159425,-1.109129069,1.405725238,0.6761216687,0.4374091655,0.1448283692,6.164257263
364.0000000000,-0.1174849251,0.9261380283,-0.2978820562,3.710900739,0.9611863261,0.5571022430E-01,-0.7080677009,6.213417322,6.273837353,0.5573381845,-0.7273903379,6.453187598,4.663880411,2.423159405,-1.109129069,1.405725190,0.6761216730,0.4374092947,0.1441175349,6.164256642
365.0000000000,-0.1174849289,0.9261379692,-0.2978820572,3.710898113,0.9611862484,0.5571021422E-01,-0.7080677012,6.213416402,6.273834358,0.5573381921,-0.7273903196,6.453186642,4.663879906,2.423159385,-1.109129068,1.405725140,0.6761216773,0.4374094258,0.1434051504,6.164256023
